event_id,timestamp,user_id,src_ip,device_id,event_type,authentication_result,location,severity,is_valid_ip,is_known_user,department,role,employment_status,privileged_account,location_user,hostname,asset_type,department_asset,owner,criticality,operating_system
AUTH001233,INCONNU,U0119,10.42.33.125,D0093,LOGOUT,SUCCESS,Lille,Medium,True,True,IT,Assistant,ACTIVE,NO,Marseille,PHF-LT-0093,Server,FINANCE,Finance,Low,WINDOWS SERVER 2019
AUTH001019,INCONNU,U0335,10.39.181.19,D0154,VPN_CONNECT,success,Nantes,Low,True,True,COMMUNICATION,Coordinator,ACTIVE,NO,Paris,PHF-LT-0154,Mobile,DIRECTION,Finance,HIGH,MACOS 14
AUTH001368,INCONNU,U0377,10.25.248.187,D0017,LOGIN,SUCCESS,Nantes,LOW,True,True,DIRECTION,Coordinator,ACTIVE,NO,Toulouse,PHF-LT-0017,Mobile,RH,Direction,High,WINDOWS 11
AUTH001508,16/03/2026,U0097,10.9.220.222,D0126,LOGIN,success,Nantes,MEDIUM,True,True,REGIONS,Engineer,ACTIVE,NO,Marseille,PHF-SRV-0126,Desktop,JURIDIQUE,RH,CRITICAL,MACOS 14
AUTH000714,INCONNU,U0343,10.15.158.204,D0172,PASSWORD_CHANGE,SUCCESS,Nantes,Medium,True,True,RH,Engineer,ACTIVE,NO,Marseille,PHF-SRV-0172,Server,FINANCE,IT,High,WINDOWS SERVER 2019
AUTH002581,INCONNU,U0302,10.42.159.198,D0144,LOGOUT,SUCCESS,Lyon,LOW,True,True,FINANCE,Technician,ACTIVE,NO,Nantes,PHF-LT-0144,Desktop,DIRECTION,Regions,High,MACOS 14
AUTH001798,INCONNU,U0056,10.44.200.23,D0103,VPN_CONNECT,SUCCESS,Nantes,Low,True,True,FINANCE,Manager,ACTIVE,NO,Toulouse,PHF-SRV-0103,Server,RH,Finance,CRITICAL,MACOS 14
AUTH001538,12/03/2026,U0328,10.27.67.114,D0146,VPN_CONNECT,Success,Bordeaux,low,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Nantes,PHF-VM-0146,Laptop,IT,Juridique,HIGH,WINDOWS SERVER 2022
AUTH004729,11/03/2026,U0042,10.40.205.150,D0119,VPN_CONNECT,SUCCESS,Lyon,medium,True,True,FINANCE,Manager,INACTIVE,NO,Lyon,PHF-VM-0119,Laptop,IT,INCONNU,Low,WINDOWS SERVER 2019
AUTH001428,INCONNU,U0191,10.15.17.54,D0072,PASSWORD_CHANGE,FAILED,Lille,MEDIUM,True,True,COMMUNICATION,Analyst,ACTIVE,NO,Paris,PHF-VM-0072,Mobile,JURIDIQUE,RH,LOW,UBUNTU 22.04
AUTH002058,10/03/2026,U0266,10.28.180.17,D0100,LOGIN,success,Lille,MEDIUM,True,True,COMMUNICATION,Assistant,ACTIVE,NO,Nantes,PHF-LT-0100,Vm,FINANCE,Regions,Critical,WINDOWS 11
AUTH001748,INCONNU,U0173,10.37.169.103,D0131,LOGIN,success,Lyon,MEDIUM,True,True,JURIDIQUE,Director,ACTIVE,NO,Lille,PHF-VM-0131,Mobile,COMMUNICATION,Direction,Medium,WINDOWS 10
AUTH004722,INCONNU,U0007,154.105.70.161,D0003,LOGIN,FAILED,Bucharest,high,True,True,IT,Director,ACTIVE,YES,Paris,PHF-SRV-0003,Server,IT,IT,CRITICAL,WINDOWS SERVER 2022
AUTH003755,INCONNU,U0051,10.14.111.77,D0170,LOGIN,SUCCESS,Nantes,medium,True,True,FINANCE,Director,ACTIVE,YES,Paris,PHF-LT-0170,Vm,RH,RH,LOW,WINDOWS SERVER 2019
AUTH002579,INCONNU,U0385,10.34.103.97,D0188,LOGOUT,SUCCESS,Marseille,MEDIUM,True,True,FINANCE,Engineer,ACTIVE,NO,Paris,PHF-VM-0188,Desktop,DIRECTION,INCONNU,Medium,UBUNTU 22.04
AUTH003415,INCONNU,U0378,10.19.121.125,D0187,PASSWORD_CHANGE,SUCCESS,Bordeaux,MEDIUM,True,True,IT,Analyst,ACTIVE,NO,Lille,PHF-SRV-0187,Desktop,FINANCE,IT,HIGH,WINDOWS SERVER 2019
AUTH000955,INCONNU,INCONNU,10.41.195.231,D0014,LOGIN,Success,Marseille,MEDIUM,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-WS-0014,Server,JURIDIQUE,IT,Critical,WINDOWS SERVER 2022
AUTH001223,INCONNU,U0204,10.28.5.103,D0053,LOGOUT,SUCCESS,Lille,Low,True,True,REGIONS,Engineer,ACTIVE,NO,Marseille,PHF-SRV-0053,Server,JURIDIQUE,Regions,Medium,WINDOWS 11
AUTH003874,INCONNU,U0369,10.36.8.53,D0047,PASSWORD_CHANGE,success,Bordeaux,Low,True,True,REGIONS,Coordinator,ACTIVE,YES,Lille,PHF-LT-0047,Desktop,REGIONS,Direction,Critical,UBUNTU 22.04
AUTH003361,INCONNU,U0213,10.2.124.171,D0012,MFA_CHALLENGE,Success,Lyon,low,True,True,DIRECTION,Assistant,ACTIVE,NO,Marseille,PHF-LT-0012,Mobile,COMMUNICATION,IT,Critical,WINDOWS SERVER 2022
AUTH000457,INCONNU,U0373,10.40.125.143,D0091,PASSWORD_CHANGE,Success,Marseille,LOW,True,True,RH,Assistant,ACTIVE,NO,Toulouse,PHF-SRV-0091,Server,RH,Regions,LOW,WINDOWS SERVER 2019
AUTH004788,11/03/2026,U0223,10.15.49.222,D9005,LOGIN,Success,Toulouse,low,True,True,DIRECTION,Technician,ACTIVE,NO,Lyon,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU
AUTH004286,INCONNU,U0191,10.34.152.33,D0043,LOGIN,success,Bordeaux,LOW,True,True,COMMUNICATION,Analyst,ACTIVE,NO,Paris,PHF-SRV-0043,Vm,JURIDIQUE,Communication,High,UBUNTU 22.04
AUTH004650,INCONNU,U0181,10.20.192.70,D0065,LOGIN,Failed,Toulouse,medium,True,True,FINANCE,Engineer,ACTIVE,NO,Toulouse,PHF-WS-0065,Mobile,COMMUNICATION,RH,MEDIUM,WINDOWS 11
AUTH000358,INCONNU,U0003,10.14.98.187,D0107,VPN_CONNECT,FAILURE,Paris,MEDIUM,True,True,RH,Manager,ACTIVE,NO,Lille,PHF-SRV-0107,Mobile,FINANCE,Direction,INCONNU,WINDOWS SERVER 2022
AUTH004441,INCONNU,U0288,10.43.222.15,D0117,MFA_CHALLENGE,FAILED,Lille,MEDIUM,True,True,DIRECTION,Engineer,ACTIVE,NO,Lyon,PHF-WS-0117,Desktop,FINANCE,Finance,LOW,MACOS 14
AUTH002526,INCONNU,U0286,10.42.229.41,D0168,LOGOUT,SUCCESS,Paris,Medium,True,True,FINANCE,Technician,ACTIVE,NO,Lyon,PHF-LT-0168,Desktop,REGIONS,Communication,High,WINDOWS 10
AUTH003890,INCONNU,U0290,10.3.128.236,D0085,VPN_CONNECT,SUCCESS,Lille,medium,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Nantes,PHF-VM-0085,Laptop,RH,Regions,HIGH,UBUNTU 22.04
AUTH003945,05/03/2026,U0213,10.24.117.92,D0003,LOGOUT,success,Toulouse,MEDIUM,True,True,DIRECTION,Assistant,ACTIVE,NO,Marseille,PHF-SRV-0003,Server,IT,IT,CRITICAL,WINDOWS SERVER 2022
AUTH001250,INCONNU,U0090,10.10.95.165,D0035,LOGOUT,Success,Nantes,Low,True,True,REGIONS,Manager,ACTIVE,NO,Lyon,PHF-SRV-0035,Mobile,REGIONS,Juridique,Medium,WINDOWS SERVER 2019
AUTH003321,INCONNU,U0204,10.13.232.109,D0015,MFA_CHALLENGE,Success,Toulouse,MEDIUM,True,True,REGIONS,Engineer,ACTIVE,NO,Marseille,PHF-WS-0015,Server,COMMUNICATION,Finance,CRITICAL,WINDOWS SERVER 2019
AUTH001813,17/03/2026,U0294,10.6.44.113,D0047,VPN_CONNECT,Success,Toulouse,Medium,True,True,FINANCE,Engineer,ACTIVE,NO,Toulouse,PHF-LT-0047,Desktop,REGIONS,Direction,Critical,UBUNTU 22.04
AUTH004313,12/03/2026,U0221,10.13.229.221,D0078,PASSWORD_CHANGE,failed,Lille,low,True,True,FINANCE,Manager,ACTIVE,NO,Nantes,PHF-LT-0078,Desktop,COMMUNICATION,Communication,MEDIUM,WINDOWS 10
AUTH003299,INCONNU,U0330,10.7.116.214,D0037,LOGOUT,Success,Toulouse,MEDIUM,True,True,FINANCE,Coordinator,ACTIVE,YES,Marseille,PHF-VM-0037,Laptop,JURIDIQUE,Communication,High,WINDOWS SERVER 2022
AUTH004602,05/03/2026,U0340,10.0.0,D0149,LOGIN,SUCCESS,Bordeaux,low,False,True,FINANCE,Technician,ACTIVE,NO,Marseille,PHF-LT-0149,Server,IT,Direction,HIGH,WINDOWS 10
AUTH001726,18/03/2026,INCONNU,10.37.108.3,D0024,RDP_SESSION,Failed,Lyon,low,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-VM-0024,Desktop,COMMUNICATION,RH,INCONNU,WINDOWS 11
AUTH002155,INCONNU,U0128,10.30.135.152,D0100,MFA_CHALLENGE,SUCCESS,Nantes,MEDIUM,True,True,IT,Coordinator,ACTIVE,NO,Paris,PHF-LT-0100,Vm,FINANCE,Regions,Critical,WINDOWS 11
AUTH003269,INCONNU,U0005,10.30.52.144,D0022,MFA_CHALLENGE,SUCCESS,Marseille,Medium,True,True,JURIDIQUE,Coordinator,ACTIVE,NO,Paris,PHF-LT-0022,Mobile,IT,Finance,Critical,WINDOWS SERVER 2022
AUTH002231,INCONNU,U0114,10.47.141.78,D0016,PASSWORD_CHANGE,Success,Lyon,low,True,True,RH,Analyst,ACTIVE,NO,Lyon,PHF-SRV-0016,Server,RH,INCONNU,MEDIUM,WINDOWS SERVER 2019
AUTH004139,INCONNU,U0390,10.20.235.3,D0095,LOGIN,Success,Bordeaux,MEDIUM,True,True,FINANCE,Manager,ACTIVE,NO,Paris,PHF-WS-0095,Laptop,DIRECTION,IT,CRITICAL,WINDOWS SERVER 2022
AUTH004047,19/03/2026,U0096,10.37.110.249,D0196,MFA_CHALLENGE,SUCCESS,Toulouse,Medium,True,True,DIRECTION,Analyst,ACTIVE,NO,Toulouse,PHF-WS-0196,Desktop,DIRECTION,Juridique,Medium,MACOS 14
AUTH001090,INCONNU,U0394,10.9.121.253,D0195,LOGOUT,Success,Lille,MEDIUM,True,True,RH,Coordinator,ACTIVE,NO,Marseille,PHF-SRV-0195,Desktop,RH,Finance,HIGH,UBUNTU 22.04
AUTH001204,03/03/2026,U0359,10.32.111.205,D0073,VPN_CONNECT,Success,Toulouse,LOW,True,True,FINANCE,Coordinator,ACTIVE,NO,Marseille,PHF-SRV-0073,Desktop,IT,Regions,High,WINDOWS SERVER 2022
AUTH000520,18/03/2026,U0352,10.31.182.194,D0058,MFA_CHALLENGE,SUCCESS,Lille,medium,True,True,DIRECTION,Director,ACTIVE,NO,Bordeaux,PHF-WS-0058,Mobile,RH,IT,INCONNU,MACOS 14
AUTH000738,14/03/2026,U0049,10.42.215.152,D0118,PASSWORD_CHANGE,SUCCESS,Lille,LOW,True,True,REGIONS,Analyst,ACTIVE,NO,Lille,PHF-WS-0118,Laptop,IT,Juridique,MEDIUM,WINDOWS 10
AUTH003986,INCONNU,U0249,10.34.135.219,D0165,VPN_CONNECT,SUCCESS,Marseille,LOW,True,True,IT,Engineer,ACTIVE,NO,Lille,PHF-WS-0165,Desktop,COMMUNICATION,IT,INCONNU,WINDOWS 10
AUTH000662,20/03/2026,U0267,10.20.10.236,D0154,RDP_SESSION,Success,Toulouse,Medium,True,True,DIRECTION,Director,ACTIVE,NO,Paris,PHF-LT-0154,Mobile,DIRECTION,Finance,HIGH,MACOS 14
AUTH001601,INCONNU,U0236,10.41.232.219,D0082,LOGOUT,SUCCESS,Toulouse,medium,True,True,DIRECTION,Engineer,ACTIVE,NO,Lille,PHF-VM-0082,Vm,IT,Juridique,HIGH,WINDOWS SERVER 2022
AUTH001080,INCONNU,U0051,10.38.80.173,D0105,VPN_CONNECT,SUCCESS,Lille,MEDIUM,True,True,FINANCE,Director,ACTIVE,YES,Paris,PHF-LT-0105,Vm,IT,Regions,High,WINDOWS 11
AUTH002296,14/03/2026,U0002,10.31.46.74,D0189,MFA_CHALLENGE,success,Lille,Medium,True,True,DIRECTION,Analyst,ACTIVE,NO,Marseille,PHF-SRV-0189,Vm,COMMUNICATION,Communication,MEDIUM,WINDOWS SERVER 2022
AUTH000135,05/03/2026,U0320,10.40.88.51,D0120,LOGOUT,Success,Toulouse,MEDIUM,True,True,REGIONS,Manager,ACTIVE,NO,Bordeaux,PHF-WS-0120,Desktop,IT,IT,CRITICAL,WINDOWS SERVER 2022
AUTH001485,INCONNU,U0320,10.12.20.251,D0042,VPN_CONNECT,success,Marseille,Low,True,True,REGIONS,Manager,ACTIVE,NO,Bordeaux,PHF-VM-0042,Mobile,RH,Regions,High,MACOS 14
AUTH004733,17/03/2026,U0113,215.137.141.184,D0011,LOGIN,FAILED,Lagos,high,True,True,IT,Engineer,ACTIVE,YES,Paris,PHF-SRV-0011,Server,FINANCE,Finance,Critical,WINDOWS SERVER 2019
AUTH000127,INCONNU,INCONNU,10.47.165.147,D0129,RDP_SESSION,Success,Bordeaux,Medium,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-VM-0129,Server,DIRECTION,IT,CRITICAL,WINDOWS 10
AUTH002993,INCONNU,U0248,10.48.176.152,D0119,RDP_SESSION,success,Lyon,low,True,True,DIRECTION,Engineer,ACTIVE,NO,Toulouse,PHF-VM-0119,Laptop,IT,INCONNU,Low,WINDOWS SERVER 2019
AUTH001088,05/03/2026,U0289,10.32.85.202,D0155,LOGOUT,Success,Paris,Low,True,True,IT,Coordinator,ACTIVE,NO,Lille,PHF-LT-0155,Vm,COMMUNICATION,Communication,MEDIUM,WINDOWS SERVER 2022
AUTH001783,INCONNU,U0218,10.13.168.144,D0060,LOGIN,success,Bordeaux,medium,True,True,IT,Analyst,ACTIVE,YES,Lyon,PHF-VM-0060,Server,REGIONS,Communication,INCONNU,WINDOWS 10
AUTH004386,22/03/2026,U0309,10.27.78.122,D0110,RDP_SESSION,success,Marseille,low,True,True,FINANCE,Director,ACTIVE,NO,Bordeaux,PHF-LT-0110,Vm,IT,RH,LOW,WINDOWS SERVER 2019
AUTH000497,16/03/2026,U0284,10.50.229.50,D0130,MFA_CHALLENGE,success,Lille,Low,True,True,FINANCE,Assistant,ACTIVE,NO,Lille,PHF-WS-0130,Mobile,RH,Direction,MEDIUM,WINDOWS SERVER 2019
AUTH002514,20/03/2026,U0314,10.23.176.19,D0122,MFA_CHALLENGE,Success,Toulouse,low,True,True,COMMUNICATION,Analyst,ACTIVE,NO,Marseille,PHF-SRV-0122,Vm,REGIONS,Communication,Critical,WINDOWS SERVER 2022
AUTH004799,10/03/2026,U0265,10.36.173.117,D9002,LOGIN,Success,Lille,low,True,True,IT,Engineer,ACTIVE,NO,Marseille,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU
AUTH003482,INCONNU,U0391,10.8.220.5,D0108,LOGIN,FAILURE,Lyon,Low,True,True,FINANCE,Analyst,ACTIVE,NO,Marseille,PHF-WS-0108,Vm,IT,Finance,LOW,WINDOWS 11
AUTH000777,INCONNU,U0335,10.27.229.138,D0074,LOGIN,success,Toulouse,medium,True,True,COMMUNICATION,Coordinator,ACTIVE,NO,Paris,PHF-WS-0074,Server,JURIDIQUE,INCONNU,MEDIUM,WINDOWS SERVER 2022
AUTH004473,INCONNU,INCONNU,10.32.176.37,D0195,MFA_CHALLENGE,Success,Lyon,Medium,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-SRV-0195,Desktop,RH,Finance,HIGH,UBUNTU 22.04
AUTH002866,11/03/2026,U0210,10.45.191.51,D0180,LOGOUT,success,Paris,Medium,True,True,JURIDIQUE,Director,ACTIVE,NO,Lyon,PHF-WS-0180,Desktop,RH,Communication,INCONNU,WINDOWS 11
AUTH002709,INCONNU,U0097,10.12.1.133,D0147,LOGIN,success,Lille,Low,True,True,REGIONS,Engineer,ACTIVE,NO,Marseille,PHF-LT-0147,Vm,IT,IT,HIGH,WINDOWS SERVER 2019
AUTH000608,INCONNU,U0191,10.6.249.78,D0125,PASSWORD_CHANGE,SUCCESS,Paris,Low,True,True,COMMUNICATION,Analyst,ACTIVE,NO,Paris,PHF-SRV-0125,Desktop,COMMUNICATION,Finance,INCONNU,WINDOWS 11
AUTH000894,INCONNU,U0071,10.42.141.45,D0069,RDP_SESSION,success,Lyon,Medium,True,True,IT,Analyst,ACTIVE,NO,Nantes,PHF-LT-0069,Mobile,RH,Communication,High,WINDOWS 10
AUTH004255,INCONNU,U0025,10.6.199.86,D0031,RDP_SESSION,FAILED,Nantes,Low,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Marseille,PHF-WS-0031,Mobile,JURIDIQUE,INCONNU,MEDIUM,WINDOWS 10
AUTH001661,INCONNU,U0263,10.47.93.73,D0151,PASSWORD_CHANGE,SUCCESS,Lyon,medium,True,True,JURIDIQUE,Analyst,ACTIVE,NO,Lyon,PHF-LT-0151,Mobile,REGIONS,Juridique,Critical,WINDOWS 11
AUTH004360,INCONNU,U0337,10.7.189.24,D0039,PASSWORD_CHANGE,Success,Lyon,medium,True,True,REGIONS,Manager,ACTIVE,YES,Lille,PHF-LT-0039,Laptop,REGIONS,Finance,CRITICAL,WINDOWS 11
AUTH004506,05/03/2026,U0274,10.6.238.206,D0096,PASSWORD_CHANGE,success,Marseille,Medium,True,True,FINANCE,Coordinator,ACTIVE,NO,Toulouse,PHF-VM-0096,Server,DIRECTION,RH,High,WINDOWS 10
AUTH003197,INCONNU,INCONNU,10.18.21.22,D0012,VPN_CONNECT,SUCCESS,Bordeaux,MEDIUM,True,False,INCONNU,INCONNU,INCONNU,INCONNU,INCONNU,PHF-LT-0012,Mobile,COMMUNICATION,IT,Critical,WINDOWS SERVER 2022
AUTH000944,INCONNU,U0256,10.4.184.229,D0199,PASSWORD_CHANGE,Success,Paris,Low,True,True,COMMUNICATION,Director,ACTIVE,NO,Lyon,PHF-SRV-0199,Laptop,FINANCE,Direction,Medium,MACOS 14
AUTH001786,INCONNU,U0099,10.30.104.10,D0054,MFA_CHALLENGE,SUCCESS,Bordeaux,medium,True,True,IT,Analyst,ACTIVE,NO,Nantes,PHF-WS-0054,Mobile,RH,Juridique,High,WINDOWS SERVER 2019
AUTH000641,02/03/2026,U0019,abc.def.ghi.jkl,D0113,LOGIN,SUCCESS,Paris,Low,False,True,REGIONS,Analyst,ACTIVE,NO,Lyon,PHF-WS-0113,Desktop,IT,Regions,CRITICAL,WINDOWS SERVER 2022
AUTH001328,INCONNU,U0015,999.1.1.1,D0087,LOGOUT,SUCCESS,Marseille,Low,True,True,COMMUNICATION,Manager,ACTIVE,NO,Lille,PHF-VM-0087,Vm,REGIONS,INCONNU,High,WINDOWS 11
AUTH000572,INCONNU,U0306,10.43.85.211,D0118,LOGIN,Success,Bordeaux,LOW,True,True,REGIONS,Analyst,ACTIVE,NO,Marseille,PHF-WS-0118,Laptop,IT,Juridique,MEDIUM,WINDOWS 10
AUTH002064,INCONNU,U0359,10.48.112.23,D0198,PASSWORD_CHANGE,Success,Marseille,Low,True,True,FINANCE,Coordinator,ACTIVE,NO,Marseille,PHF-VM-0198,Mobile,JURIDIQUE,Communication,Low,UBUNTU 22.04
AUTH002384,INCONNU,U0058,10.49.164.131,D0164,VPN_CONNECT,FAILED,Toulouse,low,True,True,IT,Assistant,ACTIVE,NO,Toulouse,PHF-SRV-0164,Mobile,FINANCE,Finance,INCONNU,WINDOWS 11
AUTH000287,INCONNU,U0058,10.12.194.217,D0048,LOGOUT,Success,Toulouse,MEDIUM,True,True,IT,Assistant,ACTIVE,NO,Toulouse,PHF-SRV-0048,Vm,FINANCE,Finance,High,MACOS 14
AUTH001580,INCONNU,U0072,10.2.13.89,D0010,RDP_SESSION,SUCCESS,Nantes,LOW,True,True,DIRECTION,Engineer,ACTIVE,NO,Paris,PHF-LT-0010,Server,JURIDIQUE,Finance,MEDIUM,UBUNTU 22.04
AUTH001252,17/03/2026,U0036,10.20.148.85,D0092,MFA_CHALLENGE,SUCCESS,Marseille,MEDIUM,True,True,RH,Analyst,ACTIVE,NO,Toulouse,PHF-WS-0092,Mobile,DIRECTION,Regions,LOW,UBUNTU 22.04
AUTH004584,INCONNU,U0206,10.0.83.36,D0036,MFA_CHALLENGE,Success,Lille,Medium,True,True,JURIDIQUE,Assistant,ACTIVE,NO,Bordeaux,PHF-SRV-0036,Server,RH,IT,MEDIUM,UBUNTU 22.04
AUTH003500,06/03/2026,U0231,10.20.242.30,D0013,LOGIN,success,Bordeaux,low,True,True,REGIONS,Coordinator,ACTIVE,NO,Toulouse,PHF-VM-0013,Desktop,FINANCE,INCONNU,High,UBUNTU 22.04
AUTH001101,09/03/2026,U0025,10.17.123.134,D0185,PASSWORD_CHANGE,SUCCESS,Lyon,Low,True,True,JURIDIQUE,Engineer,ACTIVE,NO,Marseille,PHF-LT-0185,Desktop,REGIONS,Direction,Critical,WINDOWS 10
AUTH004028,INCONNU,U0192,10.21.164.66,D0107,MFA_CHALLENGE,Success,Lille,Medium,True,True,REGIONS,Director,ACTIVE,NO,Lyon,PHF-SRV-0107,Mobile,FINANCE,Direction,INCONNU,WINDOWS SERVER 2022
AUTH003844,20/03/2026,U0245,10.8.41.164,D0189,MFA_CHALLENGE,Success,Lille,Medium,True,True,RH,Assistant,ACTIVE,NO,Lille,PHF-SRV-0189,Vm,COMMUNICATION,Communication,MEDIUM,WINDOWS SERVER 2022
AUTH000033,INCONNU,U0077,10.49.207.79,D0018,LOGIN,Success,Lyon,MEDIUM,True,True,DIRECTION,Assistant,ACTIVE,YES,Bordeaux,PHF-SRV-0018,Vm,DIRECTION,IT,LOW,MACOS 14
AUTH004435,INCONNU,U0005,10.27.75.58,D0129,VPN_CONNECT,SUCCESS,Bordeaux,MEDIUM,True,True,JURIDIQUE,Coordinator,ACTIVE,NO,Paris,PHF-VM-0129,Server,DIRECTION,IT,CRITICAL,WINDOWS 10
AUTH002574,INCONNU,U0086,10.15.8.70,D0175,LOGIN,success,Lille,medium,True,True,IT,Technician,ACTIVE,NO,Paris,PHF-SRV-0175,Server,RH,Regions,LOW,UBUNTU 22.04
AUTH001759,04/03/2026,U0366,10.23.175.197,D0159,PASSWORD_CHANGE,Success,Toulouse,MEDIUM,True,True,IT,Assistant,ACTIVE,NO,Paris,PHF-LT-0159,Vm,FINANCE,Communication,Medium,MACOS 14
AUTH003845,INCONNU,U0124,10.28.120.208,D0066,PASSWORD_CHANGE,SUCCESS,Toulouse,low,True,True,RH,Engineer,ACTIVE,NO,Bordeaux,PHF-SRV-0066,Mobile,JURIDIQUE,RH,Low,WINDOWS 10
AUTH002701,INCONNU,U0380,10.31.142.194,D0196,RDP_SESSION,success,Marseille,low,True,True,COMMUNICATION,Coordinator,ACTIVE,NO,Marseille,PHF-WS-0196,Desktop,DIRECTION,Juridique,Medium,MACOS 14
AUTH001387,INCONNU,U0169,10.32.152.150,D0010,VPN_CONNECT,Success,Lille,LOW,True,True,REGIONS,Coordinator,ACTIVE,NO,Lyon,PHF-LT-0010,Server,JURIDIQUE,Finance,MEDIUM,UBUNTU 22.04
AUTH001065,INCONNU,U0123,10.14.66.31,D0010,MFA_CHALLENGE,SUCCESS,Lyon,medium,True,True,RH,Analyst,ACTIVE,NO,Bordeaux,PHF-LT-0010,Server,JURIDIQUE,Finance,MEDIUM,UBUNTU 22.04
AUTH003915,04/03/2026,U0345,10.10.182.131,D0161,LOGOUT,success,Marseille,Low,True,True,DIRECTION,Engineer,ACTIVE,NO,Lyon,PHF-VM-0161,Mobile,RH,IT,MEDIUM,MACOS 14
AUTH004575,INCONNU,U0308,10.44.33.84,D0001,VPN_CONNECT,Success,Lyon,low,True,True,FINANCE,Director,ACTIVE,NO,Marseille,PHF-WS-0001,Laptop,IT,Regions,CRITICAL,WINDOWS SERVER 2019
AUTH002404,INCONNU,U0334,10.22.4.207,D0093,MFA_CHALLENGE,FAILED,Lyon,LOW,True,True,COMMUNICATION,Coordinator,ACTIVE,NO,Toulouse,PHF-LT-0093,Server,FINANCE,Finance,Low,WINDOWS SERVER 2019
AUTH002928,05/03/2026,U0249,10.49.122.120,D0062,VPN_CONNECT,success,Lyon,Medium,True,True,IT,Engineer,ACTIVE,NO,Lille,PHF-VM-0062,Laptop,FINANCE,RH,High,WINDOWS SERVER 2022
AUTH003802,INCONNU,U0098,10.35.135.102,D0168,LOGIN,Success,Nantes,MEDIUM,True,True,RH,Director,ACTIVE,NO,Nantes,PHF-LT-0168,Desktop,REGIONS,Communication,High,WINDOWS 10
AUTH002183,INCONNU,U0257,10.37.125.40,D0141,PASSWORD_CHANGE,SUCCESS,Lille,Medium,True,True,FINANCE,Analyst,ACTIVE,NO,Lille,PHF-SRV-0141,Desktop,JURIDIQUE,Regions,HIGH,WINDOWS SERVER 2022
AUTH001629,INCONNU,U0280,10.39.252.254,D0053,LOGOUT,SUCCESS,Lille,low,True,True,FINANCE,Coordinator,ACTIVE,YES,Paris,PHF-SRV-0053,Server,JURIDIQUE,Regions,Medium,WINDOWS 11
AUTH000691,17/03/2026,U0258,10.40.46.134,D0047,RDP_SESSION,failed,Bordeaux,low,True,True,DIRECTION,Engineer,ACTIVE,NO,Toulouse,PHF-LT-0047,Desktop,REGIONS,Direction,Critical,UBUNTU 22.04
AUTH000853,02/03/2026,U0093,10.6.135.238,D0193,VPN_CONNECT,Success,Nantes,LOW,True,True,REGIONS,Coordinator,ACTIVE,NO,Lille,PHF-SRV-0193,Server,REGIONS,RH,Critical,WINDOWS 11
AUTH000351,INCONNU,U0001,10.0.165.103,D0071,LOGOUT,SUCCESS,Paris,Medium,True,True,COMMUNICATION,Analyst,ACTIVE,NO,Lille,PHF-WS-0071,Vm,JURIDIQUE,Direction,Medium,MACOS 14
AUTH004607,03/03/2026,U0139,10.21.48.50,D0061,PASSWORD_CHANGE,success,Bordeaux,Medium,True,True,IT,Assistant,ACTIVE,NO,Lyon,PHF-SRV-0061,Vm,REGIONS,RH,CRITICAL,MACOS 14
AUTH001885,INCONNU,U0085,10.8.172.10,D0098,RDP_SESSION,Success,Lille,LOW,True,True,REGIONS,Assistant,ACTIVE,NO,Toulouse,PHF-LT-0098,Vm,REGIONS,Finance,Critical,WINDOWS SERVER 2019
AUTH001122,17/03/2026,U0111,10.50.78.250,D0064,LOGIN,Failed,Paris,LOW,True,True,REGIONS,Coordinator,ACTIVE,NO,Toulouse,PHF-VM-0064,Mobile,IT,Communication,HIGH,MACOS 14
AUTH000945,INCONNU,U0144,10.45.223.226,D0197,MFA_CHALLENGE,success,Lyon,LOW,True,True,JURIDIQUE,Director,ACTIVE,NO,Lille,PHF-WS-0197,Vm,JURIDIQUE,Finance,HIGH,WINDOWS SERVER 2019
AUTH004159,INCONNU,U0239,10.5.247.135,D0098,RDP_SESSION,Success,Bordeaux,Medium,True,True,RH,Technician,ACTIVE,NO,Nantes,PHF-LT-0098,Vm,REGIONS,Finance,Critical,WINDOWS SERVER 2019
AUTH001719,04/03/2026,U0354,10.23.217.209,D0186,RDP_SESSION,Success,Toulouse,Low,True,True,FINANCE,Engineer,ACTIVE,NO,Lille,PHF-LT-0186,Laptop,IT,Direction,LOW,UBUNTU 22.04
AUTH002269,14/03/2026,U0136,10.42.239.52,D0001,LOGIN,success,Marseille,Low,True,True,IT,Engineer,ACTIVE,NO,Marseille,PHF-WS-0001,Laptop,IT,Regions,CRITICAL,WINDOWS SERVER 2019
