event_id,timestamp,user_id,src_ip,device_id,event_type,authentication_result,location,severity
AUTH003800,2026-03-19 11:28:49,U0131,10.13.83.73,D0163,MFA_CHALLENGE,success,Nantes,low
AUTH003192,2026-03-16 10:31:38,U0020,10.3.145.203,D0163,LOGOUT,success,Paris,medium
AUTH003002,17/03/2026 17:03,U0161,10.13.190.224,D0042,PASSWORD_CHANGE,Success,Lille,low
AUTH000479,12/03/2026 12:32,U0242,10.1.64.137,D0137,RDP_SESSION,Success,Bordeaux,LOW
AUTH000031,08/03/2026 17:49,U0309,10.12.74.122,D0198,VPN_CONNECT,Success,Lyon,Low
AUTH004558,03/03/2026 11:33,U0230,10.49.69.164,D0173,RDP_SESSION,success,Toulouse,medium
AUTH000694,2026-03-22 11:48:43,U0182,10.0.235.160,D0085,PASSWORD_CHANGE,SUCCESS,Paris,medium
AUTH003623,03/03/2026 01:09,,10.8.185.46,D0136,RDP_SESSION,success,Nantes,Low
AUTH000728,2026-03-08 11:50:16,U0017,10.47.199.202,D0186,LOGIN,success,Toulouse,low
AUTH001305,09/03/2026 03:51,U0351,10.17.144.158,D0141,VPN_CONNECT,SUCCESS,Bordeaux,Low
AUTH000595,2026-03-19T09:33:41Z,U0210,10.45.219.207,D0184,MFA_CHALLENGE,Success,Paris,LOW
AUTH001938,2026-03-12 15:02:45,U0142,10.32.125.145,D0141,MFA_CHALLENGE,Success,Lille,LOW
AUTH002110,2026-03-22 12:24:00,U0226,10.11.27.20,D0127,PASSWORD_CHANGE,SUCCESS,Nantes,medium
AUTH000685,2026-03-03T19:29:47Z,U0055,10.39.31.236,D0007,PASSWORD_CHANGE,Success,Marseille,LOW
AUTH000787,19/03/2026 11:13,U0135,10.49.252.145,D0121,LOGIN,SUCCESS,Bordeaux,low
AUTH004176,2026-03-21 16:10:20,U0102,10.29.190.231,D0146,MFA_CHALLENGE,success,Marseille,medium
AUTH001212,2026-03-21 12:52:23,U0266,10.4.160.183,D0105,VPN_CONNECT,SUCCESS,Marseille,Low
AUTH000442,2026-03-14 12:53:43,U0304,10.23.146.176,D0192,LOGOUT,FAILED,Paris,MEDIUM
AUTH003722,13/03/2026 09:32,U0141,10.4.155.96,D0034,MFA_CHALLENGE,success,Paris,low
AUTH003441,2026-03-19 18:25:23,U0260,10.19.100.219,D0192,VPN_CONNECT,SUCCESS,Paris,MEDIUM
AUTH000219,2026-03-14 10:17:04,U0252,10.29.236.193,D0009,PASSWORD_CHANGE,failed,Marseille,Low
AUTH001430,2026-03-07 09:41:16,U0096,10.17.220.176,D0080,LOGIN,Success,Bordeaux,medium
AUTH004649,2026-03-06T16:46:11Z,U0181,10.20.192.70,D0065,LOGIN,FAILURE,Lille,medium
AUTH002624,20/03/2026 08:07,U0368,10.45.119.158,D0095,VPN_CONNECT,success,Toulouse,LOW
AUTH002660,2026-03-12 12:43:55,U0036,10.32.228.241,D0033,VPN_CONNECT,Success,Marseille,MEDIUM
AUTH001091,2026-03-14 12:54:05,U0295,10.13.23.57,D0001,RDP_SESSION,Success,Toulouse,MEDIUM
AUTH000082,2026-03-11 13:40:21,U0375,10.14.135.67,D0021,VPN_CONNECT,SUCCESS,Lyon,Medium
AUTH000981,2026-03-06T12:29:19Z,U0111,10.20.232.138,D0018,LOGIN,Failed,Paris,MEDIUM
AUTH002244,08/03/2026 17:54,U0023,10.33.231.32,D0160,VPN_CONNECT,success,Lille,low
AUTH000110,08/03/2026 14:03,U0309,10.21.4.90,D0005,LOGIN,success,Marseille,low
AUTH000553,2026-03-02T09:26:08Z,U0289,10.43.79.233,D0193,LOGIN,SUCCESS,Lyon,Low
AUTH003693,2026-03-11T12:13:00Z,,10.37.146.194,D0138,LOGOUT,SUCCESS,Paris,low
AUTH000891,10/03/2026 19:47,U0073,10.36.28.252,D0018,LOGOUT,success,Lille,MEDIUM
AUTH001931,22/03/2026 09:55,U0242,10.19.100.26,D0118,LOGIN,Success,Nantes,Low
AUTH000323,2026-03-14 15:37:42,U0320,10.2.80.29,D0070,PASSWORD_CHANGE,Success,Toulouse,Low
AUTH000401,09/03/2026 16:27,U0108,10.19.186.67,D0043,MFA_CHALLENGE,SUCCESS,Bordeaux,Medium
AUTH001491,2026-03-19 08:52:07,U0139,10.3.199.158,D0110,LOGOUT,SUCCESS,Nantes,Low
AUTH000502,2026-03-02T16:50:25Z,U0278,10.1.90.30,D0161,VPN_CONNECT,Success,Toulouse,Medium
AUTH001021,2026-03-10T16:48:21Z,U0354,10.34.238.65,D0180,PASSWORD_CHANGE,SUCCESS,Marseille,Medium
AUTH003918,2026-03-05T10:01:43Z,U0056,10.1.74.31,D0190,RDP_SESSION,Success,Bordeaux,MEDIUM
AUTH002875,02/03/2026 11:24,,10.20.68.31,D0002,VPN_CONNECT,Success,Paris,medium
AUTH004618,2026-03-21 16:28:32,U0149,10.16.209.198,D0191,PASSWORD_CHANGE,success,Marseille,MEDIUM
AUTH001662,2026-03-17 14:06:49,U0133,10.25.54.245,D0156,MFA_CHALLENGE,SUCCESS,Paris,low
AUTH003590,2026-03-15 17:26:31,U0329,10.21.209.244,D0162,RDP_SESSION,Success,Paris,Low
AUTH004363,2026-03-13 19:04:55,U0037,10.34.51.235,D0023,MFA_CHALLENGE,success,Toulouse,MEDIUM
AUTH004742,2026-03-10T17:03:25Z,U9006,10.0.44.236,D0066,LOGIN,SUCCESS,Nantes,low
AUTH001564,20/03/2026 12:40,U0315,10.43.221.161,D0071,RDP_SESSION,failed,Paris,medium
AUTH001702,2026-03-22 08:58:27,U0290,10.12.65.190,D0200,PASSWORD_CHANGE,SUCCESS,Toulouse,Medium
AUTH002743,2026-03-15 12:51:50,U0289,10.15.243.66,D0002,LOGOUT,Success,Toulouse,low
AUTH003117,09/03/2026 10:16,U0221,10.48.91.63,D0200,PASSWORD_CHANGE,Success,Lille,Medium
AUTH003582,2026-03-14 09:31:35,U0174,10.38.155.174,D0095,LOGOUT,Success,Paris,low
AUTH004015,17/03/2026 16:29,U0196,10.37.53.165,D0046,RDP_SESSION,SUCCESS,Nantes,low
AUTH004420,17/03/2026 14:46,,10.45.211.225,D0121,VPN_CONNECT,success,Toulouse,low
AUTH003265,10/03/2026 14:45,U0196,10.18.23.71,D0036,RDP_SESSION,SUCCESS,Lille,low
AUTH002343,13/03/2026 13:17,U0375,10.29.200.218,D0021,MFA_CHALLENGE,Success,Nantes,MEDIUM
AUTH000855,2026-03-03 11:04:54,U0118,10.38.54.79,D0124,MFA_CHALLENGE,success,Lyon,Medium
AUTH004505,2026-03-21T13:31:00Z,U0302,10.19.140.190,D0016,LOGIN,Success,Marseille,medium
AUTH001836,2026-03-14T18:43:16Z,U0217,10.6.55.142,D0101,PASSWORD_CHANGE,Success,Lille,MEDIUM
AUTH002414,17/03/2026 09:02,U0144,10.25.29.183,D0187,LOGOUT,FAILED,Paris,Low
AUTH001908,2026-03-13T17:01:55Z,U0084,10.24.158.65,D0174,PASSWORD_CHANGE,Failed,Paris,MEDIUM
AUTH002899,09/03/2026 15:39,U0241,10.48.186.205,D0131,VPN_CONNECT,SUCCESS,Marseille,Low
AUTH003086,03/03/2026 08:26,U0318,10.26.22.136,D0177,LOGOUT,success,Lyon,Medium
AUTH000574,04/03/2026 11:38,,10.16.10.180,D0188,LOGOUT,success,Lille,Low
AUTH004586,2026-03-08T15:45:55Z,U0295,10.19.239.125,D0140,LOGIN,Success,Nantes,MEDIUM
AUTH004280,21/03/2026 16:59,U0207,10.6.203.72,D0153,RDP_SESSION,success,Bordeaux,medium
AUTH004624,2026-03-15T17:33:35Z,U0319,10.43.174.84,D0116,VPN_CONNECT,success,Marseille,MEDIUM
AUTH002370,2026-03-19T09:54:27Z,U0292,10.30.131.40,D0151,LOGOUT,failed,Bordeaux,Low
AUTH000444,11/03/2026 16:57,U0187,10.17.194.16,D0010,MFA_CHALLENGE,SUCCESS,Nantes,LOW
AUTH002634,2026-03-13 14:58:52,U0232,10.38.199.152,D0130,LOGIN,Success,Toulouse,low
AUTH002279,2026-03-13 13:05:58,U0334,10.49.163.144,D0193,PASSWORD_CHANGE,success,Lille,MEDIUM
AUTH002767,2026-03-07 13:00:05,U0128,10.19.93.172,D0053,VPN_CONNECT,success,Paris,Medium
AUTH002938,11/03/2026 12:47,U0065,10.21.22.242,D0023,PASSWORD_CHANGE,Success,Marseille,low
AUTH001381,2026-03-12T15:05:48Z,U0234,10.31.135.242,D0134,LOGOUT,success,Nantes,medium
AUTH002089,2026-03-21T11:44:29Z,U0070,10.35.248.232,D0136,MFA_CHALLENGE,SUCCESS,Marseille,Medium
AUTH001999,2026-03-05 11:26:15,U0343,10.21.177.203,D0122,LOGOUT,success,Toulouse,Low
AUTH004310,2026-03-05T11:05:21Z,U0278,10.20.146.123,D0190,LOGIN,success,Marseille,low
AUTH000464,2026-03-13 15:02:09,U0094,10.35.207.4,D0107,MFA_CHALLENGE,success,Bordeaux,LOW
AUTH000445,2026-03-06 18:43:02,U0171,10.13.120.124,D0083,RDP_SESSION,SUCCESS,Marseille,MEDIUM
AUTH000979,20/03/2026 13:20,U0306,10.27.242.71,D0160,LOGIN,FAILED,Nantes,Medium
AUTH003791,2026-03-04 13:45:15,U0203,10.1.29.144,D0009,PASSWORD_CHANGE,Success,Lyon,low
AUTH004201,2026-03-04 15:04:23,U0092,10.12.77.181,D0121,PASSWORD_CHANGE,SUCCESS,Toulouse,medium
AUTH003630,2026-03-03T13:00:35Z,U0152,10.42.111.6,D0085,LOGIN,success,Bordeaux,Medium
AUTH000730,07/03/2026 12:06,U0290,10.2.3.138,D0075,PASSWORD_CHANGE,SUCCESS,Lille,Low
AUTH002492,08/03/2026 15:40,U0106,10.26.149.89,D0063,RDP_SESSION,Success,Nantes,LOW
AUTH000010,2026-03-11T11:24:42Z,U0293,10.22.151.149,D0019,PASSWORD_CHANGE,Success,Bordeaux,medium
AUTH004740,2026-03-07 15:24:20,U9005,10.9.173.66,D0137,LOGIN,Success,Lyon,low
AUTH004124,10/03/2026 14:23,U0393,10.10.175.210,D0143,MFA_CHALLENGE,success,Toulouse,LOW
AUTH004798,2026-03-16 10:51:07,U0387,10.19.135.244,D9007,LOGIN,success,Paris,low
AUTH001777,2026-03-13T15:21:00Z,U0108,10.35.74.188,D0083,RDP_SESSION,SUCCESS,Marseille,low
AUTH003913,2026-03-04 09:12:39,U0385,10.40.232.88,D0107,VPN_CONNECT,Success,Bordeaux,MEDIUM
AUTH002470,2026-03-21 01:00:34,U0110,10.49.179.113,D0044,RDP_SESSION,Success,Nantes,low
AUTH001893,2026-03-12T16:14:51Z,U0071,10.16.119.49,D0061,LOGOUT,SUCCESS,Paris,MEDIUM
AUTH002221,2026-03-08 14:47:36,U0112,10.26.87.151,D0142,RDP_SESSION,success,Lyon,Low
AUTH002699,2026-03-20 19:52:17,U0175,10.15.245.34,D0171,LOGIN,Success,Marseille,medium
AUTH003233,2026-03-22 11:58:51,U0388,10.31.226.62,D0045,LOGIN,success,Lyon,Medium
AUTH001548,2026-03-22 15:22:52,U0294,10.8.150.125,D0144,VPN_CONNECT,SUCCESS,Toulouse,medium
AUTH002175,2026-03-13 17:26:50,U0124,10.41.7.129,D0019,RDP_SESSION,success,Paris,LOW
AUTH004738,09/03/2026 12:27,U9003,10.9.108.45,D0048,LOGIN,Success,Bordeaux,low
AUTH004019,02/03/2026 19:53,U0082,10.43.99.6,D0159,LOGOUT,Success,Paris,Medium
AUTH002732,21/03/2026 17:07,U0067,10.49.176.47,D0193,MFA_CHALLENGE,SUCCESS,Lyon,medium
AUTH000560,03/03/2026 15:12,U0261,10.12.29.62,D0044,RDP_SESSION,FAILED,Bordeaux,MEDIUM
AUTH000270,2026-03-05 14:41:11,U0278,10.46.213.254,D0191,MFA_CHALLENGE,SUCCESS,Marseille,MEDIUM
AUTH001517,16/03/2026 08:14,U0260,10.21.145.5,D0056,VPN_CONNECT,success,Nantes,Low
AUTH001147,08/03/2026 16:09,U0213,10.42.48.8,D0053,LOGOUT,success,Bordeaux,LOW
AUTH002991,2026-03-11T13:53:20Z,,10.13.187.156,D0073,LOGOUT,SUCCESS,Nantes,low
AUTH000678,06/03/2026 08:32,U0157,10.0.93.11,D0026,MFA_CHALLENGE,Success,Paris,medium
AUTH002128,2026-03-03T17:01:06Z,U0182,10.6.160.52,D0027,LOGIN,SUCCESS,Bordeaux,Medium
AUTH000565,2026-03-13 14:41:01,U0275,10.34.15.100,D0066,PASSWORD_CHANGE,Success,Toulouse,MEDIUM
AUTH001058,2026-03-21 09:17:59,U0267,10.31.124.21,D0043,LOGOUT,success,Lille,Low
AUTH001134,02/03/2026 12:59,U0034,10.28.54.162,D0010,LOGIN,success,Lille,medium
AUTH002663,2026-03-02 12:17:41,U0245,10.48.48.140,D0062,LOGOUT,SUCCESS,Marseille,Medium
AUTH002213,2026-03-10T11:01:58Z,,10.3.229.71,D0113,RDP_SESSION,SUCCESS,Bordeaux,MEDIUM
AUTH000831,13/03/2026 02:33,U0002,10.2.131.6,D0149,PASSWORD_CHANGE,success,Lyon,MEDIUM
AUTH000160,2026-03-14 12:59:48,U0043,10.16.191.187,D0054,MFA_CHALLENGE,success,Nantes,MEDIUM
AUTH002346,2026-03-11 10:09:13,U0192,10.48.201.158,D0082,RDP_SESSION,success,Toulouse,Medium
AUTH000176,2026-03-07T18:32:18Z,U0278,10.6.149.121,D0165,VPN_CONNECT,Success,Bordeaux,Low
AUTH004279,2026-03-17 15:21:51,U0025,10.14.179.20,D0001,LOGOUT,SUCCESS,Toulouse,LOW
AUTH001168,2026-03-02T13:36:08Z,U0217,10.6.160.67,D0054,RDP_SESSION,Success,Lille,low
AUTH003279,2026-03-14T13:32:13Z,U0373,10.37.0.198,D0033,RDP_SESSION,Success,Marseille,low
AUTH004278,2026-03-06T08:00:49Z,U0356,10.17.30.227,D0126,VPN_CONNECT,SUCCESS,Nantes,Low
AUTH004635,2026-03-15T19:22:24Z,U0187,10.16.107.221,D0159,PASSWORD_CHANGE,Success,Lille,Low
AUTH001598,06/03/2026 16:56,U0168,10.28.44.87,D0174,VPN_CONNECT,Success,Lyon,LOW
AUTH003947,2026-03-20 13:01:46,U0269,10.8.214.1,D0108,VPN_CONNECT,Success,Lyon,low
AUTH000874,2026-03-03 19:08:07,U0142,10.14.136.101,D0050,VPN_CONNECT,SUCCESS,Lille,medium
AUTH002037,2026-03-22T10:50:40Z,U0102,10.10.230.215,D0149,LOGIN,success,Lyon,LOW
AUTH001187,10/03/2026 10:15,U0267,10.26.222.165,D0082,RDP_SESSION,Success,Marseille,medium
AUTH000076,2026-03-03T18:32:13Z,U0347,10.29.6.59,D0033,RDP_SESSION,success,Marseille,Medium
AUTH002878,15/03/2026 17:19,U0054,10.45.73.12,D0101,VPN_CONNECT,success,Lille,Low
AUTH000269,2026-03-14 12:54:48,U0259,10.45.146.64,D0194,RDP_SESSION,SUCCESS,Paris,low
AUTH000494,17/03/2026 15:47,U0140,10.1.128.121,D0156,LOGIN,success,Lyon,Low
AUTH004147,05/03/2026 13:33,U0170,10.29.102.156,D0097,LOGOUT,success,Nantes,low
AUTH003260,08/03/2026 11:25,U0017,10.19.2.32,D0060,LOGIN,FAILURE,Lille,Medium
AUTH003969,2026-03-04T19:13:20Z,U0390,10.29.70.54,D0167,VPN_CONNECT,SUCCESS,Nantes,medium
AUTH000402,2026-03-16T08:20:01Z,U0243,10.1.123.88,D0195,RDP_SESSION,failed,Lyon,low
AUTH004824,2026-03-22T19:52:33Z,U0123,209.22.7.60,D0186,VPN_CONNECT,Success,Singapore,medium
AUTH001716,2026-03-05 02:54:50,U0214,10.33.51.189,D0001,VPN_CONNECT,success,Paris,Medium
AUTH003711,2026-03-22 17:06:20,U0386,10.31.0.3,D0092,LOGIN,success,Bordeaux,Medium
AUTH004239,2026-03-17 11:45:12,U0098,10.47.108.4,D0088,VPN_CONNECT,Success,Nantes,Low
AUTH001039,08/03/2026 13:01,U0119,10.27.133.33,D0091,LOGIN,SUCCESS,Marseille,Medium
AUTH003508,2026-03-21 12:58:47,U0363,10.29.109.120,D0087,RDP_SESSION,success,Paris,LOW
AUTH001421,2026-03-02 10:57:54,U0117,10.24.17.96,D0114,VPN_CONNECT,SUCCESS,Paris,Medium
AUTH001119,2026-03-04 10:22:09,U0389,10.39.248.237,D0166,MFA_CHALLENGE,success,Lyon,low
AUTH003358,2026-03-06T18:39:04Z,U0264,10.19.190.253,D0065,VPN_CONNECT,success,Paris,LOW
AUTH003208,2026-03-04 16:11:36,U0024,10.6.96.67,D0126,VPN_CONNECT,Success,Paris,medium
AUTH002812,2026-03-21T15:08:59Z,,10.36.214.41,D0055,LOGIN,Success,Toulouse,Low
AUTH003008,08/03/2026 13:12,U0092,10.25.23.104,D0167,LOGIN,success,Lyon,Medium
AUTH004069,2026-03-12 09:13:02,U0373,10.38.152.246,D0132,PASSWORD_CHANGE,SUCCESS,Lille,Low
AUTH002437,2026-03-08 15:23:36,U0198,10.47.190.45,D0053,LOGIN,SUCCESS,Bordeaux,medium
AUTH000041,2026-03-04T08:20:52Z,U0037,10.13.114.210,D0176,LOGIN,Success,Paris,low
AUTH003659,2026-03-17 14:12:48,U0261,10.16.22.95,D0126,LOGOUT,SUCCESS,Lille,Low
AUTH001967,21/03/2026 15:25,,10.45.29.172,D0174,LOGIN,success,Lille,Medium
AUTH003814,2026-03-13 11:08:10,U0043,10.8.194.7,D0001,LOGIN,SUCCESS,Lille,medium
AUTH001486,19/03/2026 16:29,U0057,10.47.5.27,D0050,MFA_CHALLENGE,SUCCESS,Marseille,medium
AUTH002969,07/03/2026 15:17,U0025,10.4.108.72,D0080,LOGIN,success,Nantes,LOW
AUTH003966,20/03/2026 12:00,U0075,10.4.222.134,D0128,LOGIN,success,Nantes,LOW
AUTH004100,2026-03-15 13:54:02,U0163,10.21.13.167,D0148,VPN_CONNECT,success,Nantes,medium
AUTH004003,2026-03-05T19:25:05Z,U0072,10.28.64.51,D0019,VPN_CONNECT,SUCCESS,Bordeaux,Low
AUTH001208,2026-03-11 17:42:40,U0321,10.43.92.158,D0090,PASSWORD_CHANGE,SUCCESS,Paris,Medium
AUTH000790,05/03/2026 09:20,U0334,10.6.134.210,D0017,VPN_CONNECT,success,Toulouse,low
AUTH004223,2026-03-07 09:01:00,U0124,10.25.229.139,D0146,LOGIN,SUCCESS,Paris,LOW
AUTH000300,19/03/2026 09:14,U0371,10.21.214.69,D0190,RDP_SESSION,success,Nantes,Low
AUTH004477,2026-03-13T18:42:10Z,U0118,10.35.86.202,D0092,PASSWORD_CHANGE,success,Marseille,medium
AUTH001842,04/03/2026 10:28,U0039,10.10.5.142,D0027,VPN_CONNECT,SUCCESS,Paris,low
AUTH000808,2026-03-18T11:54:17Z,U0243,10.45.225.105,D0002,VPN_CONNECT,SUCCESS,Marseille,Low
AUTH004222,2026-03-20T13:36:20Z,U0111,10.23.96.31,D0084,LOGIN,success,Toulouse,LOW
AUTH000835,2026-03-10 08:54:39,U0196,10.0.55.78,D0196,PASSWORD_CHANGE,SUCCESS,Paris,MEDIUM
AUTH004434,2026-03-19 15:49:40,U0230,10.32.19.241,D0018,MFA_CHALLENGE,success,Nantes,LOW
AUTH004480,2026-03-19T19:10:23Z,U0022,10.19.67.190,D0105,MFA_CHALLENGE,SUCCESS,Paris,MEDIUM
AUTH004048,20/03/2026 17:24,U0075,10.19.102.1,D0063,LOGIN,SUCCESS,Nantes,low
AUTH001452,12/03/2026 19:28,U0296,10.32.235.74,D0172,MFA_CHALLENGE,SUCCESS,Bordeaux,MEDIUM
AUTH000465,2026-03-04T09:51:28Z,U0157,10.22.88.222,D0015,MFA_CHALLENGE,success,Nantes,MEDIUM
AUTH003254,22/03/2026 19:08,U0113,10.9.228.112,D0011,VPN_CONNECT,success,Toulouse,medium
AUTH003956,2026-03-05 14:34:57,U0139,10.23.92.81,D0042,LOGIN,failed,Toulouse,medium
AUTH000241,2026-03-14 17:05:30,U0313,10.48.103.220,D0144,LOGIN,Success,Paris,low
AUTH004302,02/03/2026 15:11,U0224,10.13.145.72,D0091,PASSWORD_CHANGE,success,Lyon,medium
AUTH004390,2026-03-20T12:53:32Z,U0252,10.3.221.241,D0067,LOGIN,success,Toulouse,Medium
AUTH003249,06/03/2026 19:23,U0035,10.4.4.10,D0025,RDP_SESSION,Success,Marseille,LOW
AUTH004801,2026-03-15T19:10:50Z,U0107,10.43.128.23,D9007,LOGIN,Success,Nantes,low
AUTH004826,2026-03-14 09:53:00,,139.75.152.221,D0094,VPN_CONNECT,success,Lagos,medium
AUTH004039,2026-03-05 09:29:16,U0252,10.28.72.53,D0186,RDP_SESSION,success,Bordeaux,LOW
AUTH004494,2026-03-02T18:52:28Z,U0096,10.8.70.197,D0036,PASSWORD_CHANGE,Failed,Paris,low
AUTH004700,05/03/2026 10:35,U0318,10.30.149.133,D0167,LOGIN,failed,Nantes,medium
AUTH003162,2026-03-20T16:54:32Z,U0300,10.2.130.47,D0047,LOGOUT,Success,Marseille,medium
AUTH004186,16/03/2026 19:05,U0029,10.44.72.180,D0102,LOGOUT,failed,Paris,MEDIUM
AUTH001199,10/03/2026 19:36,U0166,10.4.15.179,D0004,RDP_SESSION,success,Marseille,MEDIUM
AUTH001712,2026-03-10 17:15:29,U0292,10.42.8.153,D0083,VPN_CONNECT,SUCCESS,Lille,MEDIUM
AUTH000154,2026-03-04 18:29:31,U0153,10.48.24.75,D0142,RDP_SESSION,SUCCESS,Bordeaux,low
AUTH003787,2026-03-17T14:24:26Z,U0205,10.33.50.33,D0143,PASSWORD_CHANGE,SUCCESS,Lille,low
AUTH002162,18/03/2026 18:44,U0340,10.11.167.58,D0071,LOGIN,success,Lille,Low
AUTH003611,09/03/2026 08:20,U0355,10.26.101.66,D0127,MFA_CHALLENGE,Success,Toulouse,MEDIUM
AUTH002977,11/03/2026 10:29,,10.22.61.94,D0102,PASSWORD_CHANGE,success,Paris,Low
AUTH002702,2026-03-08T11:06:38Z,U0294,10.44.162.21,D0162,PASSWORD_CHANGE,success,Nantes,Low
AUTH002393,16/03/2026 16:11,U0086,10.4.69.242,D0176,VPN_CONNECT,SUCCESS,Paris,low
AUTH003558,19/03/2026 08:18,U0177,10.14.150.131,D0078,LOGOUT,SUCCESS,Paris,MEDIUM
AUTH000679,14/03/2026 16:34,U0330,10.47.110.239,D0039,VPN_CONNECT,success,Marseille,Low
AUTH001997,02/03/2026 15:42,U0051,10.29.104.102,D0094,PASSWORD_CHANGE,Success,Bordeaux,Medium
AUTH002566,2026-03-19 14:15:13,U0190,10.27.151.199,D0051,MFA_CHALLENGE,SUCCESS,Bordeaux,Medium
AUTH002387,2026-03-10T08:53:59Z,U0041,10.17.112.100,D0120,VPN_CONNECT,SUCCESS,Bordeaux,medium
AUTH003886,02/03/2026 09:27,U0094,10.39.73.223,D0018,LOGOUT,Success,Paris,LOW
AUTH002490,08/03/2026 03:04,U0258,10.34.232.95,D0025,MFA_CHALLENGE,success,Lyon,LOW
AUTH003136,2026-03-03 08:39:43,U0005,10.19.154.131,D0132,RDP_SESSION,success,Lille,medium
AUTH000809,04/03/2026 13:29,U0184,10.9.161.46,D0089,LOGOUT,Success,Lyon,MEDIUM
AUTH000207,2026-03-17T03:41:23Z,U0156,10.5.94.229,D0109,MFA_CHALLENGE,Success,Toulouse,medium
AUTH003264,03/03/2026 11:35,U0056,10.46.202.46,D0137,PASSWORD_CHANGE,SUCCESS,Nantes,Low
AUTH003831,2026-03-04 10:01:23,U0115,10.40.11.37,D0167,LOGOUT,Success,Lyon,medium
AUTH002245,11/03/2026 16:48,,10.5.20.48,D0064,PASSWORD_CHANGE,SUCCESS,Lille,medium
AUTH001559,08/03/2026 16:40,U0239,10.18.150.195,D0198,VPN_CONNECT,success,Bordeaux,MEDIUM
AUTH001054,11/03/2026 08:08,U0151,10.6.129.24,D0035,LOGOUT,failed,Paris,Low
AUTH003656,2026-03-05 19:10:38,U0081,10.4.111.15,D0134,VPN_CONNECT,SUCCESS,Paris,LOW
AUTH004064,2026-03-06T10:07:44Z,U0093,10.40.130.211,D0039,RDP_SESSION,Success,Paris,low
AUTH003798,2026-03-05 15:05:16,U0182,10.42.180.233,D0078,VPN_CONNECT,Success,Lyon,MEDIUM
AUTH004347,09/03/2026 15:51,U0272,10.42.209.6,D0003,VPN_CONNECT,failed,Lille,Medium
AUTH003257,2026-03-19T17:37:56Z,U0316,10.35.91.80,D0050,RDP_SESSION,failed,Lille,MEDIUM
AUTH001007,2026-03-19T11:52:50Z,U0294,10.8.181.31,D0068,LOGOUT,Failed,Nantes,Low
AUTH004655,2026-03-19 11:27:23,U0126,10.48.41.143,D0001,LOGIN,Failed,Toulouse,medium
AUTH003410,2026-03-21T16:07:09Z,U0121,10.8.155.160,D0025,LOGIN,SUCCESS,Lyon,LOW
AUTH002697,05/03/2026 13:28,,10.40.154.200,D0169,PASSWORD_CHANGE,SUCCESS,Lyon,LOW
AUTH001358,2026-03-15T10:11:44Z,U0146,10.27.77.30,D0023,PASSWORD_CHANGE,FAILED,Lyon,medium
AUTH003432,2026-03-11 12:40:31,U0251,10.46.3.46,D0047,LOGIN,SUCCESS,Marseille,Low
AUTH003216,2026-03-16T16:46:02Z,U0207,10.18.193.232,D0104,LOGIN,SUCCESS,Lille,LOW
AUTH001050,13/03/2026 10:30,U0366,10.10.235.4,D0064,VPN_CONNECT,Success,Lille,low
AUTH000733,02/03/2026 01:41,U0008,10.21.247.242,D0029,LOGOUT,failed,Marseille,low
AUTH000687,2026-03-05T16:05:56Z,U0064,10.50.89.11,D0177,LOGOUT,SUCCESS,Nantes,medium
AUTH002872,15/03/2026 18:10,U0054,10.45.14.155,D0126,VPN_CONNECT,Success,Toulouse,Medium
AUTH002265,20/03/2026 13:28,U0262,10.36.83.37,D0006,LOGIN,success,Marseille,LOW
AUTH004051,20/03/2026 15:55,U0294,10.39.229.152,D0075,LOGOUT,success,Toulouse,Medium
AUTH004230,22/03/2026 14:08,U0229,10.41.62.179,D0176,PASSWORD_CHANGE,success,Bordeaux,MEDIUM
AUTH001273,17/03/2026 17:45,U0034,10.7.31.23,D0112,PASSWORD_CHANGE,SUCCESS,Bordeaux,medium
AUTH000566,14/03/2026 11:06,U0287,10.18.6.252,D0005,LOGOUT,success,Marseille,Medium
AUTH001311,2026-03-17 09:41:01,U0366,10.18.19.90,D0013,MFA_CHALLENGE,Success,Lille,medium
AUTH004682,05/03/2026 15:24,,10.11.178.210,D0032,LOGIN,FAILED,Lille,medium
AUTH001793,11/03/2026 17:50,U0339,10.48.2.18,D0090,VPN_CONNECT,success,Toulouse,Medium
AUTH000050,15/03/2026 12:08,U0170,10.10.131.27,D0069,RDP_SESSION,Success,Marseille,Low
AUTH002325,2026-03-08T16:16:39Z,U0051,10.1.245.81,D0129,RDP_SESSION,success,Marseille,MEDIUM
AUTH004205,10/03/2026 11:56,U0292,10.5.198.13,D0033,LOGOUT,SUCCESS,Bordeaux,LOW
AUTH001241,2026-03-04 16:46:42,U0087,10.21.196.146,D0038,PASSWORD_CHANGE,SUCCESS,Marseille,LOW
AUTH002857,2026-03-06 13:13:03,U0284,10.3.65.82,D0121,LOGIN,Success,Lille,MEDIUM
AUTH002036,02/03/2026 11:31,U0192,10.16.250.3,D0078,RDP_SESSION,Success,Nantes,Medium
AUTH003137,18/03/2026 14:17,U0286,10.16.47.96,D0065,VPN_CONNECT,success,Nantes,Low
AUTH003538,22/03/2026 11:15,,10.38.71.221,D0058,VPN_CONNECT,success,Nantes,low
AUTH004178,2026-03-13 09:28:17,U0362,10.24.50.149,D0138,MFA_CHALLENGE,success,Nantes,MEDIUM
AUTH000433,09/03/2026 10:20,U0242,10.7.30.247,D0150,VPN_CONNECT,success,Nantes,Low
